_id,ProductId,Name,Inventory,Image,Link,Type,Availability,Condition, Location,Company,Notes,Cognitive-age,sound-off,sound-loud,Moves,lights-off,lights-bright,av-alt,input-small,input-difficult,touch-input,textured,switch-acc,eye-acc,accessible by voice interface?,buyable,buy-link,borrowable,borrow-loc,makable,make-link,ImgurLink
5ec2e108cac0241e5c1d2583,133,"Mr. Potato Head - Movin' Lips ",LL-TY1115,https://drive.google.com/open?id=19OjsIWUi4_34FdeqUJnXCUhb9Ca0qbFW,https://docs.google.com/document/d/1-uuJKmzOVQKL96pP7EyBNG_FJhF9Cihttzx9oodwKoI/edit?usp=sharing,Toy,Available,Like New,PROVAIL,Donated (Tremayne Family),"This toy features sounds, songs, and super-silly moving lips. He sings his own version of the hit ""lips are moving"" By Meghan Trainor
interactive Mr. Potato Head toy, featuring over 40 phrases and 4 song parodies
Includes 10 pieces, including 2 sets of lips.
Most parts work with other Mr. Potato Head toys. Requires 3 AA batteries. ****$25.00 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/0QVltBx.jpg
5ec2e108cac0241e5c1d25a0,163,Baby GUND Flora The Bunny ,LL-TY1151,https://drive.google.com/open?id=1-530NZYi5teFqe86sPWO6fk763C5CoaZ,https://docs.google.com/document/d/1h8Aox9OwKs5F5wfhiJWpqjE1fjN_UCqz48cpmZpiK-A/edit?usp=sharing,Toy,Available,Like New,PROVAIL,Custom/Amazon,"1-2 switch control. ANIMATED, HUGGABLE PLUSH. Flora the Bunny by Baby GUND is a sweet, animated plush bunny who's ready to play! EARS FLAP DURING PLAY. Press Flora's left foot (switch ) to watch as Flora comes alive to play an interactive game of peek-a-boo. Press the right foot (switch ) to hear Flora sing “Do Your Ears Hang Low” and wave her ears in time to the music!
HIGH-QUALITY, SAFE MATERIALS. FUN FOR ALL AGES. Flora is surface-washable for easy cleaning and appropriate for ages 0+. Three AA batteries are required. **30.00 replacement cost",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/qz3ZrLA.jpg
5ec2e108cac0241e5c1d25a2,166,Nerf N-Strike Elite Stryfe Blaster ,LL-TY1154,https://drive.google.com/open?id=11BIjaBZEGZNSSpql6YSR1aWVqDfQkBwx,https://docs.google.com/document/d/17WzHX5Bm5kcDJJz4ptBFgtTgj3Q7fk57fDmeGC6IS2g/edit?usp=sharing,Toy,Not Yet Adapted,Like New,PROVAIL,Custom/Amazon,"This nerf gun has been adapted to work with a standard accessibility switch. Motorized Stryfe blaster's Acceleration Trigger powers up the motor for blasting
Tactical Rail is compatible with most N-Strike accessories 
Darts work with any N-Strike Elite blaster and most original N-Strike blasters
Blaster comes with Quick Reload Clip, 6 Elite Darts and instructions
Quick Reload clip holds 6 Elite darts
Clip works with any Clip System blaster, sold separately
Fires darts up to 75'
**$50.00 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/G1psvXQ.jpg
5ec2e108cac0241e5c1d25aa,175,Retrolink Classic Controller ,LL-VG1002,https://drive.google.com/open?id=1oK-pJfmxdqPolrz97xycjrT_57NA7sUg,https://docs.google.com/document/d/1_M1zI4FZqmJOQZyRHgID1kBol64PSeO4URxWQvlQ0k4/edit?usp=sharing,Video Game Accessories,Available,Like New,PROVAIL,Custom/Amazon,"This modernized USB version of the classic Atari joystick, has been switch adapted to provide a basic rugged joystick with single switch activation of of the primary select button. **$23.00 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/Dqf3Tr9.jpg
5ec2e108cac0241e5c1d25ab,176,Retrolink Classic Controller  (NOT YET ADAPTED),LL-VG1003,https://drive.google.com/open?id=1oK-pJfmxdqPolrz97xycjrT_57NA7sUg,https://docs.google.com/document/d/1SHxipoVVhotRpdhKsLD2pfOPMleZXfjgNdPmgtwaQMU/edit?usp=sharing,Video Game Accessories,Not Yet Adapted,Like New,PROVAIL,Custom/Amazon,"This modernized USB version of the classic Atari joystick, has been switch adapted to provide a basic rugged joystick with single switch activation of of the primary select button. **$23.00 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/IUfrDCO.jpg
5ec2e108cac0241e5c1d25b6,189,Nintendo Switch Enhanced Wired Controller (Purple) ,LL-VG1019,https://drive.google.com/open?id=1_h9T27IJK8AJT8kBgWNh0MRWkfEuTFuY,https://docs.google.com/document/d/1Qu_JMkfCF5u0e-zeiC4FLHkkSWPQ6BMzb322O726QXI/edit?usp=sharing,Video Game Accessories,Available,Like New,PROVAIL,Nintendo,"Based on the nostalgic N64 funtastic series, this officially Licensed A Power enhanced wired controller for Nintendo Switch features a translucent design, A 3.5mm audio jack, mappable advanced gaming buttons, standard ergonomic layout and a detachable 10ft USB cable with a Velcro-strap for easy storage. ",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/GioB1lS.jpg
5ec2e108cac0241e5c1d2504,12,"18"" Gooseneck with Super Clamp",LL-MT1006,https://drive.google.com/open?id=1-Mky0iB6pLGzcqzuPSK4EwaJgETd8-xj,https://docs.google.com/document/d/17gpmz_dAhPXy7l8U5TVIRUV1WbcEtGyNGBrP_x4oVxs/edit?usp=sharing,Mount,Available,Good,PROVAIL,Donated,"The Gooseneck mounting arm allows for easy mounting of a variety of: ECU, small AAC devices and switches. All mounting arm connections made by Ablenet will fit the Gooseneck. 3D Printed mount plates available through the library will also fit the gooseneck.

Gooseneck Mounting System features:

Utilizes Super Clamp for mounting to a table, chair, bed, or just about any other surface. **Replacement cost is $190.00",10+,n/A,n/A,yes,n/a,n/a,n/a,no,yes,no,yes,no,no,no,Yes,https://www.ablenetinc.com/technology/gooseneck-with-super-clamp,yes,https://provail.org/,false,false,https://i.imgur.com/k1g6oKB.jpg
5ec2e108cac0241e5c1d2505,13,Ablenet Dual Switch Latch & Timer,LL-SI1001,https://drive.google.com/open?id=1mkVUm93eEuhExrn_XKdbyjRQsiUcgF6O,https://docs.google.com/document/d/1MrbhkPJhwWfyyFSclnNxGWBMIpp7R3S7-EQHQTSRjjQ/edit?usp=sharing,Switch Interface,Available,Good,PROVAIL,Donated,"Use a 'Switch Latch and Timer' whenever you need to add modes of control to any switch accessible toy or appliance. Typically an ability switch is a 'momentary' switch that activates for as long as the user maintains contact. This devices allows the switch to be converted to 'latched' (like a typical house light switch), or timed (seconds to minutes). Use with any pre-adapted device, or use a battery interrupter device adapter to create your own adapted toy or appliance. **$150 replacement cost.",10+,n/A,n/a,n/A,n/A,n/A,n/A,yes,yes,no,yes,no,no,no,yes,https://www.ablenetinc.com/dual-switch-latch-timer,yes,https://provail.org/,false,false,https://i.imgur.com/s3UeEEH.jpg
5ec2e108cac0241e5c1d2522,25,Custom 3D Printed Mini Dual Pedal Switch ,LL-SW1031,https://drive.google.com/open?id=1JpbazktCdFdovPHJO7uStXAy357iiJjN,https://docs.google.com/document/d/1eF8nVaOnMnww9m6OqXHQqIuINEg8eS52CRj4He0CCRk/edit?usp=sharing,Switch,Available,Good,PROVAIL,Custom (PROVAIL),"This switch is identical to the single mini pedal switch described below, only there are two such switches connected side by side, for a total width of 1 7/16 inches. This is a 3D printer fabricated mini pedal-style adaptive switch. The design includes three main components in addition to the microswitches, a rectangular base unit, and two top rectangular plate (the activation surface) that attaches to the base at one end. The switch is 2 inches long, and 9/16 inches tall at the back. It utilizes the industry standard 3.5-mm mono jack attached to a 5-foot cables. A simple press anywhere on the 3/4 of the top furthest from the hinge will provide a switch closure with a solid audible 'click' feedback. **$20 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/G6XXtcu.jpg
5ec2e108cac0241e5c1d2524,31,"Ultimate' Wobble Switch ",LL-SW1050,https://drive.google.com/open?id=0B3iON9LhzyEXRFBVTkItdUpEZ0VMVFAyZlNsXzc0YTlxNlhZ,https://docs.google.com/document/d/1UbI4erKm46MIiyZDyRvkdJi6arpJJ00VOhoZebvej_Q/edit?usp=sharing,Switch,Checked Out,Good,Ryan Davis,Donated,"A 'wobble' type switch can be activated by pushing the lever arm in any direction. This is useful for people who lack fine motor control, and do better with a larger movement. They can move past, or through the switch location to activate it. Though this particular model does have a tendency to 'bounce' a lot with quick vigorous use, which could result in multiple switch activations inadvertently. This model also has a ball on the end, making it safer for placement around the head or other places where other models that end in a point could be hazardous. The 'Ultimate' model switch also has a tendency for the rubberized coating on the end ball to wear off relatively easily, as is the case with this particular one. Though otherwise it is in very good condition.  This is the wired version of this switch. This one is also mounted on a two foot gooseneck mount iwth a clamp on the end that can affix to a wheelchair tube or table top. **$150 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Ryan Davis,false,false,https://i.imgur.com/tb1AT6v.jpg
5ec2e108cac0241e5c1d252a,37,"Custom 3D Printed 2"" Button Switch 1",LL-SW1073,https://drive.google.com/open?id=1aepoIaf8sgPmM1yls9L1ezmk8TYG5HrG,https://docs.google.com/document/d/18l7gQIw-9Mj288OA9nru-Nm1AXIwCabo8PXOpRMXPFE/edit?usp=sharing,Switch,Available,Good,PROVAIL,Custom (PROVAIL),"This is a 3D printer fabricated button-style adaptive switch. The design includes three main components, a circular base unit, a cap (the activation surface), and a ring that fits over the edges of the cap and screws on to the base. The cap is 2 inches in diameter and the entire switch is 3/4 inches tall. It utilizes the industry standard 3.5-mm mono jack attached to a 5-foot cable. A simple press anywhere on the top will provide a switch closure with a solid audible 'click' feedback. **$20 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/vCGH8S1.jpg
5ec2e108cac0241e5c1d252b,38,"Custom 3D Printed 2"" Button Switch 2",LL-SW1074,https://drive.google.com/open?id=1rpqwJWJRf8gdBrKuwVY9zX9rWioy8bg1,https://docs.google.com/document/d/1ekaeOpfAeN-VtJSbAakt2G-zNa2-N5Yc9GQ9z-KX8os/edit?usp=sharing,Switch,Available,Good,PROVAIL,Custom (PROVAIL),"This is a 3D printer fabricated button-style adaptive switch. The design includes three main components, a circular base unit, a cap (the activation surface), and a ring that fits over the edges of the cap and screws on to the base. The cap is 2 inches in diameter and the entire switch is 3/4 inches tall. It utilizes the industry standard 3.5-mm mono jack attached to a 5-foot cable. A simple press anywhere on the top will provide a switch closure with a solid audible 'click' feedback. **$20 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/adWSW1g.jpg
5ec2e108cac0241e5c1d2533,47,LeapFrog My Pal Scout  (NOT YET ADAPTED),LL-TY1002,https://drive.google.com/open?id=1Oz--MKmDcNJCof6BGkiGiMtWgLrf29yY,https://docs.google.com/document/d/10H2Y8iCVSuMXYHeP1g9e6iktut4K2xichOv-8nT53Yw/edit,Toy,Not Yet Adapted,Like New,PROVAIL,false,"1-4 switches. Lights up. Auditory, customizable with smartphone app. Teach Scout your child's name and favorite things for personalized learning in 15+ activities.
Listen along to 40+ learning songs, melodies and lullabies, for active daytime fun and nighttime soothing. Teaches first words, feelings and emotions, colors and counting. Connect Scout to your smart phone, tablet or computer for easy personalization while he's still in the box. This cuddly pal is recommended for children ages 6-36 months. **$32.50 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/vNiKb7m.jpg
5ec2e108cac0241e5c1d2546,71,Happy Choo-Choo Motion Train  ,LL-TY1031,https://drive.google.com/open?id=1oQm-lSyjVWwyDhia_5X8jpYQ9yV0jOce,https://docs.google.com/document/d/1ESOoXau6-HQ44sFBZoaoIhwGgpIwlQWDU9YnRIEELbs/edit?usp=sharing,Toy,Available,Like New,PROVAIL,Custom/Amazon,"1 switch control. Top bells light up and move up and down while in use. Blows continuous bubbles, and automatically changes direction after bumbing into an object... does not get stuck! **$21.50 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/2V42kwq.jpg
5ec2e108cac0241e5c1d255e,96,Nerf Dart Tag Swarmfire Blaster ,LL-TY1060,https://drive.google.com/open?id=1vjB3rakAQhGKBmV7CQyTt3gnrlfa_3Ao,https://docs.google.com/document/d/1rKFxgAxqVhZ1ocnMAhl9hj_uPVbn5S18klhLQBr5GYQ/edit?usp=sharing,Toy,Available,Good,PROVAIL,Custom/Amazon,"1 switch control. This nerf gun has been adapted to work with a standard accessibility switch. The Nerf Dart Tag Swarmfire Blaster features a rotating barrel that lets you deliver rapid blasting action. It can be strapped to a wheelchair, or use the adapted mount holder if you have a universal arm mount.
This electronic blaster lets you dominate the game with a full-auto 20-dart attack! 
Blaster comes with 20 DART TAG darts. Requires 6 “C” batteries (not included). **$80.00 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/ECmA2TV.jpg
5ec2e108cac0241e5c1d2560,98,Super Spinning Laser Space Gun ,LL-TY1063,https://drive.google.com/open?id=16_VHbPuccHLWCA8Hk46vPa_YuMtg9dI6,https://docs.google.com/document/d/12P8yrOYjCTI_t6NWpPhqZUYwc_c-Ji6nMKfa-fL8AlI/edit?usp=sharing,Toy,Available,Fair,PROVAIL,Custom/Amazon,"1 switch to control. 11.5"" spinning laser space gun. 3 AA batteries required.
Makes light and noise.  **$17.00 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/cEKmL51.jpg
5ec2e108cac0241e5c1d2563,101,Switch Adapted IR Spider Toy ,LL-TY1067,https://drive.google.com/open?id=1sEsOQIJG8IUD3UlE-2yQILe1XK7Nlx15,https://docs.google.com/document/d/14qGwEBoqvPSl-xTgKqylUMNSYzksSG5w5Q0aUQ8Jung/edit?usp=sharing,Toy,Available ,Like New,PROVAIL,Custom/Amazon,"This infrared signal controlled spider toy has been adapted for control by 2 switches. The range is somewhat short, but reliable. The eyes also light up, and the legs move back and forth as the spider rolls. The IR signals can be taught to some of the more advanced speech generating devices that work as a universal remote control. Then an access page is setup for the user to fully control the toy through their communication device.   **$26.00 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/wYXIBHP.jpg
5ec2e108cac0241e5c1d2568,106,Multicolor Bubble Wand  (BROKEN),LL-TY1075,https://drive.google.com/open?id=16NSad54FV-2SG4zKHp6jPP8ieUldOAQn,https://docs.google.com/document/d/1tHymZ0L1wzNDChJ0SIX8UFYVi4Z_YLqBJoLaClJhQ4Q/edit?usp=sharing,Toy,Broken,Fair ,PROVAIL,Donated,Single switch control.   **$10.00 replacement cost.,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/OeSnpjX.jpg
5ec2e108cac0241e5c1d25a1,165,Infrared RC Snake  (Not Yet Adapted),LL-TY1153,https://drive.google.com/open?id=1r6bc-CLiOnJsaBLzMFFK0Rv0cGaAsmCZ,https://docs.google.com/document/d/1CIKjy9nAMloA9CbQszRt9qoSj2xQa8DSY6yguBrOQoU/edit?usp=sharing,Toy,Not Yet Adapted,Like New,PROVAIL,Custom/Amazon,This infrared signal controlled snake toy has been adapted for control by up to 3 switches. The range is average & reliable. The snake slithers very realistically as it moves. The IR signals can be taught to some of the more advanced speech generating devices that work as a universal remote control. Then an access page is setup for the user to fully control the toy through their communication device. **$18.00 Replacement cost,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/8wzr1RT.jpg
5ec2e108cac0241e5c1d25ba,193,Nintendo Switch Grip and Charge ,LL-VG1024,https://drive.google.com/open?id=1srP66eV3qyxK9rIscKVTl1DrJTE4EmNf,https://docs.google.com/document/d/1qu-9RL0PKDmcrO3OPDKoQ0_imqK7D4mBQcn7XiMSSAY/edit?usp=sharing,Video Game Accessories,Available,Like New,PROVAIL,Nintendo,"Enhance your grip and elevate your game with the Pro Joy-Con Charging Grip. The grip features enhanced controls such as a larger grip for more control, trigger extenders tor quicker reaction time, and analog stick caps for improved accuracy. When it's time to recharge, just place the grip into it's charging base for an instant and easy connection. **$20 replacement cost",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/6hjTCqE.jpg
5ec2e108cac0241e5c1d250d,55,Track Racer ,LL-TY1011,https://drive.google.com/open?id=1Te0Fkrp2UyMUzzI5PAMxzMdzyM4VNFlE,https://docs.google.com/document/d/1BzzFul9Domxct7mBysVOLZsLBfLqNyb4wZDdK9J0D34/edit?usp=sharing,Toy,Available,Like New,PROVAIL,Custom/Amazon,"One switch racer game. Control Speed & Flip Action Ramp, 4 Racing Cars & 1 Flying Helicopter. 2 ""AA"" Batteries Required.
NO Annoying Music! **$27.00 replacement cost.",5+,n/a,n/a,yes,n/a,n/a,n/a,no,no,yes,yes,yes,no,no,no,false,yes,https://provail.org/,false,false,https://i.imgur.com/wIz6DJq.jpg
5ec2e108cac0241e5c1d250e,56,Lightning Electric Bullet Train ,LL-TY1013,https://drive.google.com/open?id=1VDH2zYsBBFlJipCaL9pk-8M5js_avmMJ,https://docs.google.com/document/d/1GyeB9xMHw5JUMvJblMVDQ69z4pR_uID7ExasX7pMHpo/edit?usp=sharing,Toy,Available,Like New,PROVAIL,Custom/Amazon,"1 switch control, Lights up. Moves, does not get stuck. Sound effects & Music. Reduced volume and improved high speed wheels train with flashing lights and sound effect will have your kids entertained and excited to follow along
FAST BUMP and GO TRAIN - Higher speed and changes direction on contact on smooth surfaces. Clean window material to accent the 3d lights effect
Led light up toys with 5 individual LED's. Colorful electric bullet train. **$21.50 replacement cost.",any,no,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,false,yes,https://provail.org/,false,false,https://i.imgur.com/rizq3zO.jpg
5ec2e108cac0241e5c1d251a,15,"Custom 3D Printed 2"" Button Switch ",LL-SW1005,https://drive.google.com/open?id=1v4fJpuCCmwmh_TALk3Ipm8nKqwqHqrd0,https://docs.google.com/document/d/1CRN2Txi0HMW8XSvYz-VcXXNzmOWePFWdMy6YH9Olcd4/edit?usp=sharing,Switch,Available,Good,PROVAIL,Custom (PROVAIL),"This is a 3D printer fabricated button-style adaptive switch. The design includes three main components, a black circular base unit, a colored cap (the activation surface), and a black ring that fits over the edges of the cap and screws on to the base. The cap is 2 inches in diameter and the entire switch is 3/4 inches tall. It utilizes the industry standard 3.5-mm mono jack attached to a 5-foot cable. A simple press anywhere on the top will provide a switch closure with a solid audible 'click' feedback. **$20 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/JB30DOB.jpg
5ec2e108cac0241e5c1d2526,33,Tread Switch (Very Light Resistance) ,LL-SW1052,https://drive.google.com/open?id=1h4kPdgTL8OFJ3o8yA8iHYHZfCoVXhWLy,https://docs.google.com/document/d/1YYtZSN3mbppEPZ9WXoaksyorZCg0g6bn0oIvLYDfHLQ/edit?usp=sharing,Switch,Available,Good,PROVAIL,Donated,"This is a lever style plate switch, activated with pressure on one end of the square base. This type of switch is built very ruggedly, with the original intent that it would be activated by stepping on it with a foot. But it is also ideal for clients who are hard on equipment and/or have difficulty regulating the amount of force applied when they hit the switch. These switches come with a variety of springs, varying the force needed to activate. This specific switch offers a almost no resistance as the spring has been removed completely. **$30 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/C8iuDoY.jpg
5ec2e108cac0241e5c1d2536,50,Loco Chasing Game ,LL-TY1005,https://drive.google.com/open?id=1-d9hDHpEF909wqlzfrhmEwxxJZGygCFV,https://docs.google.com/document/d/1QFWZenoTZZpJ3OMe467tRVvmC5VDSui6SqGq-xhGQzA/edit?usp=sharing,Toy,Available,Like New,PROVAIL,Custom/Amazon,"Single Switch Racing Game. Gather around and watch as 3 locomotive cars climb the stairs and slide down the roller coaster track! Comes with music on/off button for quiet play. Bright flashing LED lights and catchy music. Includes one battery-operated Loco Race board and 3 racing locomotives. 3 x 1.5V AA batteries required. Manufacturer claims that it helps children developing visual perception and color recognition skills. Made of high-quality, non-toxic and certified materials. **$21.50 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/xha05CG.jpg
5ec2e108cac0241e5c1d2549,74,Discovery RC Triceratops  ,LL-TY1036,https://drive.google.com/open?id=1J_dqVqvSf8QyANfqSxysHIS8rgWvkJCx,https://drive.google.com/a/provail.org/file/d/1bxXXLGUo4ryP8X4Sw9JIV8HokQHZ1XXT/view?usp=sharing,Toy,Available,Like New,PROVAIL,Custom/Amazon,"1-4 switches (full control with 2 switches) Lights up. Moves. Sound effects. Make the triceratops move and roar with the LED infrared remote control! Featuring a fun fossil design, the controller lets you maneuver the RC triceratops forwards and backwards.  Utilizes Infrared signals from the remote, making it controllable with custom pages on compatible communication devices like the 'Tobii I-series'. **$27.00 replacement cost. ",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/cPxy8eR.jpg
5ec2e108cac0241e5c1d2584,134,Smooth Moves Sloth ,LL-TY1116,https://drive.google.com/open?id=1co0Pp9bXgQ_db1sBoOJb0r_ceRK2lcUT,https://docs.google.com/document/d/1deeKMmUnboav7Khk5efVTR1b4zKYEgOxedN0-32cChA/edit?usp=sharing,Toy,Available,Like New,PROVAIL,Donated (Tremayne Family),"1-2 Switch Control. ​​​Interactive sloth claps its hands and bobs its head along to fun lights, songs and music
​​Press the buttons for songs and phrases about the alphabet, numbers, opposites and colors, plus colorful lights
Requires 4 AA batteries. **$35.00 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/fQstvvw.jpg
5ec2e108cac0241e5c1d2587,137,Intelligent RC Dinosaur  (NOT YET ADAPTED),LL-TY1120,https://drive.google.com/open?id=1j5gnnKUz6Xu5fAQaXypRx8iTrT10cPcV,https://docs.google.com/document/d/1Y0VbuAoteQI8dzNm3e6qxlQ_5aIl605cj4AfNpV4n9U/edit?usp=sharing,Toy,Not Yet Adapted,Like New,PROVAIL,Custom/Amazon,"Walks, talks, shakes its head and tail, and lights up. In battle mode dino roars and shoots bullets from its back. Remote control operated.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/p1uBPU6.jpg
5ec2e108cac0241e5c1d258c,143,Rescue Crew RC Pet ,LL-TY1129,https://drive.google.com/open?id=1x9cW2W1pIom1VWXUaa-T2W3ZIumUgneL,https://docs.google.com/document/d/1PJ04PtiIvB-f4WS5ggzZ_GBaGK98iycSQeTC1eKIDwo/edit?usp=sharing,Toy,Available,Like New,PROVAIL,Custom/Amazon,Plush pup with remote control goes forward and spins.**$10 replacement cost,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/6wsuZsR.jpg
5ec2e108cac0241e5c1d25a9,173,Carrera First Disney/Pixar Cars 3 - Slot Car Race Track ,LL-TY1164,https://drive.google.com/open?id=12LiGBm9TX5ZrN-geuoG-7NcsKVhNSffd,false,Toy,Not Yet Adapted,Like New,PROVAIL,Custom/Amazon,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/3YnWNm2.jpg
5ec2e108cac0241e5c1d2500,7,Adapted Personal Fan ,LL-EC1002,https://drive.google.com/open?id=1aLnupa_do0jnX7O4qFMNbrrPZFGUon0O,https://docs.google.com/document/d/1HT-4dehjStps3dwFEAZr2qXHEQOtdYdLtBPPRCfjcsQ/edit?usp=sharing,Environmental Control,Checked Out,Good,Ryan Davis,Custom/RiteAid,"This personal fan is worn around the neck. It has been adapted with a simple battery interrupter. When the user hits the switch, the fan turns on, blowing cool air up at their neck. The fan only stays on as long as the switch is held down. This may be a good item to pair with the Ablenet 'Switch Latch & Timer' so that the switch can be changed to 'latched' mode, like a standard wall light switch, allowing the fan to stay on without the client having to hold the button down. This item uses two AA batteries. **$10 replacement cost.",any,N/A,N/A,N/A,N/A,N/A,N/A,no,no,yes,yes,yes,no,no,no,false,yes,Ryan Davis,false,false,https://i.imgur.com/qGNbX3c.jpg
5ec2e108cac0241e5c1d251d,20,Buzzer Switch modified (Orange) ,LL-SW1017,https://drive.google.com/open?id=1lJYxZwCLSE5vZo6cjEwdcX_OttguQjNP,https://docs.google.com/document/d/1bIrxfHLMX0ox4LUjJmrtESMUlri2kMAdynGzr4zhSb4/edit?usp=sharing,Switch,Available,Like New,PROVAIL,Custom/Amazon,"This is a custom modified switch made from a low cost buzzer button, originally intended to produce a sound and/or light, to gain attention in a classroom type setting. It has been modified to work as a standard button switch (similar to the Jelly Bean switch) with a 3"" activation area. This item can be utilized as an ability switch or as an attention getter/choice indicator during a group game. **$20 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,https://provail.org/,false,false,https://i.imgur.com/9eiKsHI.jpg
5ec2e108cac0241e5c1d2510,65,Switch Adapated N-Strike Elite Infinus Nerf Gun  ,LL-TY1025,https://drive.google.com/open?id=1jxDzahS5jfQkb40W1JaLfIWfHBGI_yZL,https://docs.google.com/document/d/1bDFHy2luXU6DL3bMxi9XgtT--eks8kv2SJO6rgcfM5U/edit?usp=sharing,Toy,Available,Like New,PROVAIL,Custom/Amazon,"This nerf gun has been adapted to work with a standard accessibility switch. The Infinus Nerf toy blaster features Speed-Load Technology that automatically loads darts into the 30-dart drum. This is a wide funnel shapped hopper that makes for easy loading even by people with somewhat impaired fine motor function.
The N-Strike Elite Infinus blaster is fully motorized to shoot 30 darts fast for intense Nerf battles. 
Includes 30 Official Nerf Elite darts that are tested and approved for performance and quality and constructed of foam with flexible, hollow tips
Speed-Load Technology lets you load darts without removing the drum, so you can keep firing as you reload to keep you blasting and in the game. **$80.00 replacement cost.",10+,n/a,n/a,yes,n/a,n/a,n/a,no,no,yes,yes,yes,no,no,no,false,yes,https://provail.org/,false,false,https://i.imgur.com/BJ5nOaJ.jpg
5ec2e108cac0241e5c1d2519,14,Big Black Switch,LL-SW1001,https://drive.google.com/open?id=1u2U2YBzd2txnfnpgDDB3HHD3H75es9Ok,https://docs.google.com/document/d/1yY5kOkH0JVfCYOtRXxf9fzjUqeyvFIU1vwaYYgkoP7s/edit?usp=sharing,Switch,Checked Out,Good,Chanel Ducher,Microsoft,"This is a large button switch. At 4"" in diameter, it is slightly smaller than Ablenet's 'Big Red Switch'. This is actually the same switch that is found on the Xbox Adaptive Controller (XAC). Microsoft has placed it inside a separate custom housing for in house testing. The switch uses a separate and removable mono cable. **$50 replacement cost.",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Chanel Ducher,false,false,https://i.imgur.com/O7miGPL.jpg
